study,run,suite,source_kind,variant,cores,parallelism,pass,status,input_rate,input_unit,output_rate,output_unit,elapsed_s,tm_cores,tm_cap_frac,tm_throttled_pct,kafka_cores,kafka_cap,kafka_cap_frac,gc_frac,gc_ms,tm_memory_config,broker_limit_hits,broker_refaults,broker_file_cache_bytes,broker_limit_bytes,busy_frac,backpressure_frac,source_idle,max_task_backpressured,vantage_disagreement,headroom_s,checkpoint_ms,build,started_at,source_file,notes
clean-room,9,suite6-strictwarm,record,,1,,2,,237923,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite6-strictwarm.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite6-strictwarm,record,,1,,3,,258017,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite6-strictwarm.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite6-strictwarm,record,,2,,1,,535540,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite6-strictwarm.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite6-strictwarm,record,,2,,2,,478229,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite6-strictwarm.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite6-strictwarm,record,,2,,3,,492920,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite6-strictwarm.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite6-strictwarm,record,,4,,1,,1071458,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite6-strictwarm.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite6-strictwarm,record,,4,,2,,1072768,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite6-strictwarm.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite6-strictwarm,record,,4,,3,,1101711,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite6-strictwarm.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite7-final,record,,1,,1,,253551,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite7-final.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite7-final,record,,1,,2,,283515,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite7-final.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite7-final,record,,1,,3,,292511,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite7-final.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite7-final,record,,2,,1,,533570,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite7-final.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite7-final,record,,2,,2,,543745,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite7-final.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite7-final,record,,2,,3,,563312,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite7-final.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite7-final,record,,4,,1,,1058231,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite7-final.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite7-final,record,,4,,2,,1090517,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite7-final.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,9,suite7-final,record,,4,,3,,1063749,input legs/s (4 per order),,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run9-suite7-final.json,"rate only; step valid: {""1->2"": true, ""2->4"": true}"
clean-room,10,suiteA-retention400MB,record,,2,,1,,123939,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteA-retention400MB.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteA-retention400MB,record,,2,,2,,146243,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteA-retention400MB.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteA-retention400MB,record,,2,,3,,53243,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteA-retention400MB.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteA-retention400MB,record,,4,,1,,327824,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteA-retention400MB.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteA-retention400MB,record,,4,,2,,333242,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteA-retention400MB.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteA-retention400MB,record,,4,,3,,275038,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteA-retention400MB.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteB-retention2GB,record,,2,,1,,192452,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteB-retention2GB.json,"rate only; step valid: {""2->4"": true}"
clean-room,10,suiteB-retention2GB,record,,2,,2,,200124,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteB-retention2GB.json,"rate only; step valid: {""2->4"": true}"
clean-room,10,suiteB-retention2GB,record,,2,,3,,178740,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteB-retention2GB.json,"rate only; step valid: {""2->4"": true}"
clean-room,10,suiteB-retention2GB,record,,4,,1,,397757,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteB-retention2GB.json,"rate only; step valid: {""2->4"": true}"
clean-room,10,suiteB-retention2GB,record,,4,,2,,383527,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteB-retention2GB.json,"rate only; step valid: {""2->4"": true}"
clean-room,10,suiteB-retention2GB,record,,4,,3,,401662,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteB-retention2GB.json,"rate only; step valid: {""2->4"": true}"
clean-room,10,suiteC-strict-scatter,record,,2,,1,,197365,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteC-strict-scatter.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteC-strict-scatter,record,,4,,1,,245264,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteC-strict-scatter.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteD-final,record,,2,,1,,218714,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteD-final.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteD-final,record,,2,,2,,206952,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteD-final.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteD-final,record,,2,,3,,182561,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteD-final.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteD-final,record,,4,,1,,411255,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteD-final.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteD-final,record,,4,,2,,411718,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteD-final.json,"rate only; step valid: {""2->4"": false}"
clean-room,10,suiteD-final,record,,4,,3,,310504,block trades/s,,,,,,,,,,,,,,,,,,,,,,,,,,docs/runs/harness-record/run10-suiteD-final.json,"rate only; step valid: {""2->4"": false}"
clean-room,11,suite,suite.json,,2,,p1-asc,REFUSED,404032.7,block-trades/s,1616130.7,output records/s,60.12,1.928,0.9639,99.7,0.282,,0.1129,0.0295,3550.0,2560m,,,,,0.7218,0.1596,0.1182,0.1596,0.0023,356.2,10000,6ee9600b17e9ba41,2026-09-04T04:03:26Z,docs/skill-validation/clean-room/run-11/suite.json,
clean-room,11,suite,suite.json,,2,,p2-desc,OK,376886.0,block-trades/s,1507544.2,output records/s,60.15,2.002,1.0008,100.0,0.297,,0.1189,0.0324,3896.0,2560m,,,,,0.7339,0.1514,0.1147,0.1514,0.0022,385.8,10000,6ee9600b17e9ba41,2026-09-04T04:14:53Z,docs/skill-validation/clean-room/run-11/suite.json,
clean-room,11,suite,suite.json,,2,,p3-asc,OK,392293.0,block-trades/s,1569172.0,output records/s,60.12,1.994,0.9971,100.0,0.298,,0.119,0.0312,3746.0,2560m,,,,,0.7393,0.14,0.1207,0.14,0.001,367.9,10000,6ee9600b17e9ba41,2026-09-04T04:18:55Z,docs/skill-validation/clean-room/run-11/suite.json,
clean-room,11,suite,suite.json,,4,,p1-asc,OK,687827.2,block-trades/s,2751308.7,output records/s,69.83,3.869,0.9672,93.3,0.529,,0.2115,0.0202,5636.0,2560m,,,,,0.8024,0.1061,0.0915,0.1061,0.0035,126.3,10000,6ee9600b17e9ba41,2026-09-04T04:06:59Z,docs/skill-validation/clean-room/run-11/suite.json,
clean-room,11,suite,suite.json,,4,,p2-desc,OK,693104.3,block-trades/s,2772417.0,output records/s,60.09,3.929,0.9823,97.0,0.514,,0.2055,0.0155,3714.0,2560m,,,,,0.8187,0.0956,0.0857,0.0956,0.0011,135.3,10000,6ee9600b17e9ba41,2026-09-04T04:11:02Z,docs/skill-validation/clean-room/run-11/suite.json,
clean-room,11,suite,suite.json,,4,,p3-asc,OK,775610.7,block-trades/s,3102442.8,output records/s,60.1,3.929,0.9822,96.8,0.599,,0.2394,0.026,6252.0,2560m,,,,,0.8159,0.0852,0.0989,0.0852,0.0015,111.0,10000,6ee9600b17e9ba41,2026-09-04T04:22:55Z,docs/skill-validation/clean-room/run-11/suite.json,
clean-room,11,tinyproof,tinyproof,,2,,tiny,OK,370410.3,block-trades-tiny/s,1481641.1,output records/s,30.08,1.985,0.9923,99.7,0.295,,0.1181,0.0354,2132.0,2560m,,,,,0.7175,0.1534,0.1292,0.1534,0.003,290.4,,6ee9600b17e9ba41,2026-09-04T03:50:40Z,docs/skill-validation/clean-room/run-11/tinyproof.json,
clean-room,11,tinyproof,tinyproof,,4,,tiny,OK,807481.6,block-trades-tiny/s,3229926.5,output records/s,30.06,3.983,0.9959,99.3,0.646,,0.2583,0.03,3612.0,2560m,,,,,0.7792,0.1051,0.1156,0.1051,0.0024,114.8,,6ee9600b17e9ba41,2026-09-04T03:53:20Z,docs/skill-validation/clean-room/run-11/tinyproof.json,
clean-room,12,suite,suite.json,,1,1,p1-asc,OK,74901.6,block-trades/s,299606.4,output records/s,60.12,0.999,0.9994,100.0,0.139,3.0,0.0465,0.0305,1836.0,2560m,,,,,0.772,0.2273,0.0007,0.2273,0.0011,1599.1,10000,d14782d8399359b0,2026-09-04T17:47:36Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,suite,suite.json,,1,1,p2-desc,OK,73349.3,block-trades/s,293397.0,output records/s,69.67,0.994,0.9937,100.0,0.142,3.0,0.0474,0.033,2296.0,2560m,,,,,0.7651,0.2336,0.0013,0.2336,0.0051,1629.7,10000,d14782d8399359b0,2026-09-04T18:08:13Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,suite,suite.json,,1,1,p3-asc,REFUSED,74265.2,block-trades/s,297060.7,output records/s,60.13,0.959,0.959,99.8,0.137,3.0,0.0457,0.0318,1914.0,2560m,,,,,0.7828,0.2158,0.0013,0.2158,0.0029,1619.3,10000,d14782d8399359b0,2026-09-04T18:12:14Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,suite,suite.json,,1,1,sentinel,REFUSED,74779.0,block-trades/s,299116.2,output records/s,69.75,0.974,0.9744,99.9,0.142,3.0,0.0472,0.035,2440.0,2560m,,,,,0.7974,0.197,0.0056,0.197,0.0034,1596.6,10000,d14782d8399359b0,2026-09-04T18:24:06Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,suite,suite.json,,2,2,p1-asc,OK,152543.2,block-trades/s,610173.0,output records/s,69.7,2.005,1.0027,100.0,0.314,3.0,0.1047,0.0124,1732.0,2560m,,,,,0.7668,0.1721,0.0611,0.1721,0.0028,697.3,10000,d14782d8399359b0,2026-09-04T17:51:38Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,suite,suite.json,,2,2,p2-desc,OK,149811.7,block-trades/s,599246.9,output records/s,60.13,1.998,0.9991,100.0,0.304,3.0,0.1012,0.0098,1180.0,2560m,,,,,0.797,0.1479,0.0551,0.1479,0.0009,721.3,10000,d14782d8399359b0,2026-09-04T18:04:22Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,suite,suite.json,,2,2,p3-asc,OK,145324.9,block-trades/s,581299.6,output records/s,60.16,1.995,0.9975,100.0,0.298,3.0,0.0993,0.0105,1262.0,2560m,,,,,0.8099,0.1465,0.0436,0.1465,0.0026,748.0,10000,d14782d8399359b0,2026-09-04T18:15:49Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,suite,suite.json,,4,4,p1-asc,OK,311069.9,block-trades/s,1244279.7,output records/s,60.11,4.007,1.0019,99.8,0.781,3.0,0.2602,0.0113,2708.0,2560m,,,,,0.8845,0.0966,0.0189,0.0966,0.0025,266.3,10000,d14782d8399359b0,2026-09-04T17:55:40Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,suite,suite.json,,4,4,p2-desc,OK,322823.1,block-trades/s,1291292.5,output records/s,69.65,4.008,1.0021,100.0,0.753,3.0,0.251,0.0118,3274.0,2560m,,,,,0.8577,0.121,0.0213,0.121,0.0048,221.6,10000,d14782d8399359b0,2026-09-04T17:59:43Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,suite,suite.json,,4,4,p3-asc,OK,330331.2,block-trades/s,1321324.7,output records/s,69.8,4.013,1.0033,99.4,0.749,3.0,0.2496,0.018,5020.0,2560m,,,,,0.8825,0.0911,0.0264,0.0911,0.0028,234.9,10000,d14782d8399359b0,2026-09-04T18:19:59Z,docs/skill-validation/clean-room/run-12/suite.json,
clean-room,12,tinyproof,tinyproof,,1,1,tiny,OK,71180.8,block-trades-tiny/s,284723.2,output records/s,30.05,0.997,0.9973,100.0,0.144,3.0,0.0482,0.0402,1208.0,2560m,,,,,0.7487,0.2477,0.0036,0.2477,0.0031,901.0,,d14782d8399359b0,2026-09-04T17:36:14Z,docs/skill-validation/clean-room/run-12/tinyproof.json,
clean-room,12,tinyproof,tinyproof,,4,4,tiny,OK,249525.4,block-trades-tiny/s,998101.4,output records/s,30.28,3.99,0.9976,97.7,0.783,3.0,0.2609,0.0224,2714.0,2560m,,,,,0.8188,0.1643,0.0169,0.1643,0.0076,203.8,,d14782d8399359b0,2026-09-04T17:39:15Z,docs/skill-validation/clean-room/run-12/tinyproof.json,
clean-room,13,suite,suite.json,,1,1,p1-asc,OK,154078.7,block-trades/s,770393.7,output records/s,69.7,1.004,1.0041,100.0,0.093,2.5,0.037,0.0903,6296.0,2560m,,,,,0.5996,0.4003,0.0,0.4003,0.004,1341.7,10000,6381961fd22c52ef,2026-09-04T22:46:23Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,suite,suite.json,,1,1,p2-desc,OK,141039.7,block-trades/s,705198.4,output records/s,60.14,1.001,1.0012,99.8,0.087,2.5,0.0349,0.1027,6176.0,2560m,,,,,0.6193,0.3797,0.001,0.3797,0.0032,1485.7,10000,6381961fd22c52ef,2026-09-04T23:06:43Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,suite,suite.json,,1,1,p3-asc,OK,145724.2,block-trades/s,728620.9,output records/s,60.15,0.997,0.997,99.7,0.111,2.5,0.0445,0.0996,5994.0,2560m,,,,,0.6125,0.3872,0.0003,0.3872,0.0029,1392.0,10000,6381961fd22c52ef,2026-09-04T23:10:41Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,suite,suite.json,,1,1,sentinel,OK,150336.0,block-trades/s,751680.1,output records/s,60.19,1.003,1.0026,99.8,0.093,2.5,0.0372,0.0903,5434.0,2560m,,,,,0.6153,0.3847,0.0,0.3847,0.0029,1386.2,10000,6381961fd22c52ef,2026-09-04T23:22:39Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,suite,suite.json,,2,2,p1-asc,OK,322907.2,block-trades/s,1614536.2,output records/s,60.17,1.992,0.9962,100.0,0.203,2.5,0.0814,0.0674,8108.0,2560m,,,,,0.6839,0.3015,0.0146,0.3015,0.0031,567.3,10000,6381961fd22c52ef,2026-09-04T22:50:36Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,suite,suite.json,,2,2,p2-desc,OK,329032.7,block-trades/s,1645163.6,output records/s,60.15,2.0,1.0001,100.0,0.187,2.5,0.0749,0.0663,7976.0,2560m,,,,,0.6552,0.3317,0.0131,0.3317,0.0016,531.8,10000,6381961fd22c52ef,2026-09-04T23:02:15Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,suite,suite.json,,2,2,p3-asc,OK,310496.1,block-trades/s,1552480.4,output records/s,60.19,2.0,1.0,100.0,0.211,2.5,0.0842,0.0445,5358.0,2560m,,,,,0.693,0.2963,0.0107,0.2963,0.0002,591.7,10000,6381961fd22c52ef,2026-09-04T23:14:56Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,suite,suite.json,,4,4,p1-asc,OK,593313.2,block-trades/s,2966565.9,output records/s,60.16,3.803,0.9507,100.0,0.323,2.5,0.129,0.0522,12560.0,2560m,,,,,0.7812,0.1655,0.0532,0.1655,0.0031,248.4,10000,6381961fd22c52ef,2026-09-04T22:54:30Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,suite,suite.json,,4,4,p2-desc,OK,611800.3,block-trades/s,3059001.5,output records/s,60.1,3.831,0.9577,100.0,0.336,2.5,0.1345,0.0608,14618.0,2560m,,,,,0.7761,0.17,0.0539,0.17,0.0035,231.9,10000,6381961fd22c52ef,2026-09-04T22:58:19Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,suite,suite.json,,4,4,p3-asc,OK,575478.7,block-trades/s,2877393.3,output records/s,60.13,3.995,0.9989,99.7,0.395,2.5,0.1579,0.0506,12178.0,2560m,,,,,0.7762,0.1677,0.0561,0.1677,0.0019,246.3,10000,6381961fd22c52ef,2026-09-04T23:18:35Z,docs/skill-validation/clean-room/run-13/suite.json,
clean-room,13,tinyproof,tinyproof,,1,1,tiny,OK,141648.2,block-trades-tiny/s,708241.2,output records/s,30.1,0.992,0.9921,100.0,0.112,2.5,0.045,0.0878,2644.0,2560m,,,,,0.6377,0.3608,0.0015,0.3608,0.0034,764.2,,6381961fd22c52ef,2026-09-04T22:38:53Z,docs/skill-validation/clean-room/run-13/tinyproof.json,
clean-room,13,tinyproof,tinyproof,,4,4,tiny,OK,608285.4,block-trades-tiny/s,3041427.2,output records/s,30.07,3.982,0.9955,100.0,0.323,2.5,0.1291,0.0661,7948.0,2560m,,,,,0.7546,0.1847,0.0607,0.1847,0.0009,125.3,,6381961fd22c52ef,2026-09-04T22:41:38Z,docs/skill-validation/clean-room/run-13/tinyproof.json,
clean-room,13,tinyproof-armA-kafka2g,tinyproof,,1,1,tiny,OK,138304.0,block-trades-tiny/s,691519.8,output records/s,30.1,0.99,0.9904,100.0,0.116,2.5,0.0463,0.1431,4308.0,2560m,,,,,0.6013,0.3979,0.0008,0.3979,0.0047,458.4,,6381961fd22c52ef,2026-09-04T22:06:37Z,docs/skill-validation/clean-room/run-13/tinyproof-armA-kafka2g.json,
clean-room,13,tinyproof-armA-kafka2g,tinyproof,,4,4,tiny,REFUSED,387110.8,block-trades-tiny/s,1935554.0,output records/s,31.34,3.479,0.8698,64.2,0.412,2.5,0.1648,0.0604,7572.0,2560m,,,,,0.7006,0.262,0.0374,0.262,0.009,30.2,,6381961fd22c52ef,2026-09-04T22:09:27Z,docs/skill-validation/clean-room/run-13/tinyproof-armA-kafka2g.json,
clean-room,13,tinyproof-armB-kafka4g,tinyproof,,1,1,tiny,OK,142937.0,block-trades-tiny/s,714685.2,output records/s,30.11,1.002,1.0021,100.0,0.116,2.5,0.0464,0.1263,3804.0,2560m,,,,,0.5861,0.4139,0.0,0.4139,0.0036,422.4,,6381961fd22c52ef,2026-09-04T22:19:16Z,docs/skill-validation/clean-room/run-13/tinyproof-armB-kafka4g.json,
clean-room,13,tinyproof-armB-kafka4g,tinyproof,,4,4,tiny,REFUSED,492790.2,block-trades-tiny/s,2463951.2,output records/s,30.08,3.988,0.9969,100.0,0.364,2.5,0.1456,0.0692,8320.0,2560m,,,,,0.7608,0.1821,0.0571,0.1821,0.2019,57.4,,6381961fd22c52ef,2026-09-04T22:22:14Z,docs/skill-validation/clean-room/run-13/tinyproof-armB-kafka4g.json,
clean-room,14,suite,suite.json,,1,1,p1-asc,OK,186467.6,block-trades/s,745870.5,output records/s,60.2,0.999,0.999,100.0,0.064,3.0,0.0213,0.0966,5816.0,2560m,,,,,0.6797,0.3197,0.0007,0.3197,0.0021,1268.1,10000,01cf956ac64d455e,2026-09-05T13:13:42Z,docs/skill-validation/clean-room/run-14/suite.json,quick look: not publishable
clean-room,14,suite,suite.json,,1,1,sentinel,OK,190876.1,block-trades/s,763504.5,output records/s,60.18,0.963,0.9633,99.8,0.062,3.0,0.0205,0.094,5658.0,2560m,,,,,0.6958,0.3042,0.0,0.3042,0.0016,1243.3,10000,01cf956ac64d455e,2026-09-05T13:25:55Z,docs/skill-validation/clean-room/run-14/suite.json,quick look: not publishable
clean-room,14,suite,suite.json,,2,2,p1-asc,OK,398686.4,block-trades/s,1594745.8,output records/s,60.13,1.967,0.9837,100.0,0.134,3.0,0.0446,0.0584,7020.0,2560m,,,,,0.621,0.3768,0.0022,0.3768,0.0018,516.1,10000,01cf956ac64d455e,2026-09-05T13:17:42Z,docs/skill-validation/clean-room/run-14/suite.json,quick look: not publishable
clean-room,14,suite,suite.json,,4,4,p1-asc,OK,539902.2,block-trades/s,2159608.9,output records/s,70.16,3.834,0.9585,87.0,0.248,3.0,0.0827,0.0936,26263.0,2560m,,,,,0.706,0.2676,0.0264,0.2676,0.0004,326.2,10000,01cf956ac64d455e,2026-09-05T13:21:41Z,docs/skill-validation/clean-room/run-14/suite.json,quick look: not publishable
clean-room,14,tinyproof,tinyproof,,1,1,tiny,OK,182847.0,block-trades-tiny/s,731388.0,output records/s,30.1,0.996,0.9959,100.0,0.061,3.0,0.0205,0.1286,3870.0,2560m,,,,,0.6669,0.3331,0.0,0.3331,0.0043,479.7,,01cf956ac64d455e,2026-09-05T13:02:30Z,docs/skill-validation/clean-room/run-14/tinyproof.json,
